067.5 1.117 0.770 0.864 1.582 0.517 0.817 0.235 1.153 0.990 1.232 0.000 0.000 0.889 0.000 0.186 0.698 0.243 0.573 0.307 0.000 0.201 0.000 0.000
070.0 1.141 0.803 0.884 1.605 0.554 0.842 0.278 1.165 1.007 1.241 0.000 0.000 0.908 0.122 0.250 0.707 0.258 0.586 0.325 0.126 0.228 0.000 0.000
072.5 1.152 0.830 0.895 1.615 0.569 0.847 0.290 1.171 1.022 1.249 0.000 0.000 0.917 0.128 0.261 0.714 0.266 0.592 0.332 0.133 0.236 0.000 0.000
075.0 1.167 0.847 0.914 1.636 0.594 0.863 0.298 1.185 1.031 1.342 0.000 0.000 1.100 0.132 0.264 0.730 0.270 0.609 0.348 0.136 0.239 0.000 0.000
077.5 1.224 0.907 0.980 1.700 0.657 0.908 0.318 1.238 1.084 2.040 0.000 0.000 1.364 0.143 0.279 0.774 0.291 0.653 0.384 0.146 0.253 0.000 0.000
080.0 1.252 0.946 1.017 1.727 0.689 0.925 0.332 1.253 1.105 2.055 0.000 0.000 1.383 0.148 0.287 0.790 0.299 0.667 0.394 0.151 0.260 0.000 0.000
082.5 1.936 1.014 1.045 1.740 0.719 0.941 0.353 1.269 1.155 2.085 0.000 0.000 1.415 0.151 0.292 1.144 0.312 0.713 0.404 0.156 0.266 0.000 0.000
085.0 2.312 1.074 1.158 1.777 0.765 0.969 0.390 1.286 1.190 2.100 0.000 0.000 1.444 0.158 0.304 1.256 0.324 0.739 0.419 0.167 0.277 0.849 0.000
087.5 2.327 1.100 1.172 1.795 0.785 0.995 0.410 1.306 1.211 2.110 0.000 0.000 1.462 0.163 0.313 1.272 0.331 0.750 0.427 0.174 0.283 0.886 0.000
090.0 2.327 1.110 1.176 1.800 0.771 0.979 0.420 1.308 1.216 2.112 0.000 0.000 1.463 0.164 0.316 1.277 0.333 0.754 0.429 0.176 0.285 0.878 0.365
092.5 2.333 1.112 1.334 1.800 0.758 0.977 0.423 1.335 1.234 2.118 0.000 0.000 1.464 0.162 0.317 1.284 0.335 0.807 0.430 0.175 0.287 1.129 1.051
095.0 2.355 1.126 1.364 1.810 0.769 0.986 0.431 1.340 1.245 2.124 0.000 0.000 1.498 0.166 0.324 1.315 0.345 1.205 0.455 0.182 0.299 1.205 1.119
097.5 2.357 1.134 1.362 1.811 0.770 0.987 0.437 1.341 1.250 2.126 0.000 0.000 1.508 0.167 0.327 1.324 0.350 1.224 0.462 0.185 0.303 1.224 1.111
099.9 2.368 1.140 1.391 1.813 0.776 0.992 0.440 1.341 1.253 2.127 0.000 0.000 1.511 0.168 0.328 1.326 0.351 1.226 0.463 0.186 0.304 1.274 1.219
102.6 2.376 1.149 1.415 1.815 0.781 0.995 0.444 1.341 1.255 2.127 0.000 0.000 1.512 0.169 0.329 1.327 0.352 1.227 0.464 0.187 0.304 1.312 1.287
105.2 2.382 1.159 1.429 1.819 0.785 0.996 0.447 1.342 1.258 2.128 0.000 0.000 1.514 0.169 0.330 1.327 0.352 1.228 0.464 0.188 0.305 1.336 1.329
107.8 2.385 1.167 1.437 1.821 0.787 0.997 0.449 1.343 1.260 2.129 0.000 0.000 1.515 0.170 0.330 1.328 0.352 1.228 0.465 0.188 0.305 1.350 1.350
110.4 2.388 1.172 1.441 1.822 0.789 0.997 0.451 1.344 1.261 2.129 0.000 0.000 1.515 0.170 0.331 1.328 0.353 1.228 0.465 0.189 0.305 1.357 1.360
113.0 2.389 1.176 1.442 1.823 0.790 0.997 0.452 1.344 1.262 2.129 0.000 0.000 1.515 0.170 0.331 1.328 0.353 1.228 0.465 0.189 0.306 1.361 1.365
115.6 2.390 1.179 1.444 1.823 0.791 0.997 0.452 1.344 1.263 2.129 0.000 0.000 1.516 0.170 0.331 1.328 0.353 1.228 0.465 0.189 0.306 1.367 1.372
118.2 2.390 1.181 1.445 1.823 0.792 0.997 0.453 1.345 1.264 2.130 0.000 0.000 1.516 0.170 0.331 1.329 0.353 1.228 0.465 0.189 0.306 1.370 1.375
120.8 2.391 1.183 1.444 1.823 0.792 0.996 0.453 1.345 1.264 2.130 0.000 0.000 1.516 0.170 0.331 1.329 0.353 1.228 0.465 0.189 0.306 1.370 1.376
123.4 2.391 1.184 1.444 1.823 0.793 0.996 0.453 1.345 1.264 2.130 0.000 0.000 1.516 0.170 0.331 1.329 0.353 1.229 0.465 0.189 0.306 1.371 1.376
126.0 2.391 1.185 1.444 1.824 0.793 0.996 0.454 1.345 1.265 2.130 0.000 0.000 1.516 0.170 0.331 1.329 0.353 1.229 0.465 0.189 0.306 1.371 1.376
128.6 2.391 1.186 1.443 1.824 0.793 0.996 0.454 1.345 1.265 2.130 0.000 0.000 1.516 0.170 0.331 1.329 0.353 1.229 0.465 0.189 0.306 1.371 1.376
131.2 2.391 1.186 1.443 1.825 0.793 0.996 0.454 1.346 1.265 2.130 0.000 0.000 1.516 0.170 0.332 1.329 0.353 1.229 0.465 0.189 0.306 1.371 1.376
133.8 2.392 1.186 1.443 1.825 0.793 0.996 0.454 1.346 1.265 2.130 0.000 0.000 1.516 0.170 0.332 1.329 0.353 1.229 0.465 0.189 0.306 1.371 1.376
136.4 2.396 1.187 1.446 1.826 0.794 0.996 0.454 1.346 1.265 2.130 0.000 0.000 1.516 0.170 0.332 1.329 0.353 1.229 0.465 0.189 0.306 1.372 1.745
139.0 2.394 1.188 1.445 1.823 0.794 0.996 0.454 1.346 1.265 2.130 0.000 0.000 1.515 0.170 0.332 1.329 0.353 1.228 0.465 0.190 0.306 1.921 1.894
141.6 2.396 1.189 1.450 1.821 0.796 0.997 0.454 1.345 1.266 2.130 0.000 0.000 1.516 0.170 0.331 1.329 0.353 1.228 0.465 0.189 0.306 1.931 1.901
144.2 2.396 1.191 1.452 1.819 0.797 0.996 0.453 1.345 1.266 2.130 0.000 0.000 1.516 0.170 0.331 1.329 0.353 1.228 0.465 0.189 0.306 1.936 1.904
146.8 2.397 1.192 1.454 1.818 0.798 0.996 0.452 1.345 1.266 2.130 0.000 0.000 1.516 0.170 0.331 1.329 0.353 1.228 0.465 0.189 0.306 1.937 1.905
149.4 2.397 1.193 1.454 1.817 0.799 0.996 0.452 1.345 1.266 2.130 0.000 0.000 1.516 0.170 0.331 1.329 0.353 1.228 0.465 0.189 0.306 1.938 1.906
152.0 2.397 1.193 1.455 1.816 0.799 0.995 0.451 1.345 1.266 2.130 0.000 0.000 1.516 0.170 0.331 1.329 0.353 1.228 0.465 0.189 0.306 1.939 1.906
154.6 2.397 1.193 1.456 1.815 0.799 0.995 0.451 1.345 1.266 2.129 0.000 0.000 1.516 0.170 0.331 1.329 0.353 1.228 0.465 0.189 0.306 1.939 1.907
157.2 2.407 1.768 1.447 1.810 0.820 0.994 0.464 1.345 1.296 2.131 0.000 0.000 1.520 0.171 0.331 1.335 0.354 1.229 0.466 0.190 0.307 1.939 1.906
159.8 2.403 1.878 1.448 1.810 0.814 0.988 0.475 1.342 1.277 2.130 0.000 0.000 1.514 0.171 0.334 1.330 0.354 1.228 0.466 0.193 0.307 1.940 1.906
162.4 2.404 1.886 1.451 1.810 0.818 0.984 0.482 1.341 1.280 2.130 0.000 0.000 1.514 0.172 0.335 1.330 0.355 1.228 0.466 0.194 0.308 1.940 1.908
165.0 2.404 1.888 1.453 1.808 0.820 0.982 0.485 1.339 1.281 2.130 0.000 0.000 1.514 0.172 0.335 1.329 0.355 1.228 0.466 0.195 0.308 1.941 1.908
167.6 2.405 1.890 1.455 1.807 0.823 0.981 0.487 1.339 1.284 2.130 0.000 0.000 1.515 0.173 0.336 1.330 0.355 1.228 0.466 0.196 0.309 1.941 1.910
170.2 2.405 1.891 1.456 1.805 0.823 0.980 0.487 1.331 1.278 2.128 0.000 0.000 1.514 0.173 0.335 1.329 0.355 1.228 0.466 0.196 0.308 1.942 1.910
172.8 2.406 1.893 1.458 1.805 0.824 0.981 0.488 1.337 1.285 2.130 0.000 0.000 1.515 0.173 0.336 1.331 0.355 1.229 0.467 0.196 0.308 1.942 1.911
175.4 2.406 1.893 1.459 1.804 0.824 0.981 0.488 1.337 1.285 2.130 0.000 0.000 1.515 0.173 0.336 1.330 0.356 1.228 0.467 0.196 0.309 1.942 1.911
178.0 2.406 1.892 1.460 1.801 0.824 0.981 0.487 1.324 1.271 2.127 0.000 0.000 1.514 0.173 0.335 1.329 0.355 1.228 0.466 0.196 0.308 1.943 1.912
180.6 2.405 1.893 1.461 1.799 0.825 0.980 0.487 1.326 1.279 2.127 0.000 0.000 1.514 0.173 0.335 1.329 0.355 1.228 0.466 0.196 0.307 1.943 1.912
183.2 2.405 1.894 1.462 1.800 0.825 0.980 0.487 1.335 1.285 2.129 0.000 0.000 1.515 0.173 0.335 1.330 0.355 1.228 0.466 0.196 0.308 1.943 1.913
185.8 2.406 1.894 1.463 1.798 0.825 0.980 0.487 1.336 1.285 2.129 0.000 0.000 1.515 0.173 0.336 1.330 0.355 1.228 0.467 0.196 0.308 1.944 1.913
188.4 2.406 1.894 1.464 1.797 0.826 0.980 0.487 1.335 1.285 2.129 0.000 0.000 1.515 0.173 0.335 1.330 0.355 1.228 0.467 0.196 0.308 1.944 1.914
191.0 2.406 1.894 1.465 1.796 0.826 0.980 0.487 1.335 1.285 2.129 0.000 0.000 1.515 0.173 0.335 1.330 0.355 1.228 0.467 0.196 0.308 1.944 1.914
193.6 2.406 1.894 1.467 1.794 0.826 0.980 0.486 1.335 1.285 2.129 0.000 0.000 1.515 0.173 0.335 1.331 0.355 1.229 0.467 0.196 0.308 1.944 1.915
196.2 2.406 1.894 1.468 1.792 0.827 0.980 0.486 1.335 1.285 2.129 0.000 0.000 1.515 0.173 0.335 1.331 0.355 1.229 0.467 0.196 0.308 1.945 1.915
198.8 2.406 1.894 1.469 1.791 0.827 0.980 0.486 1.334 1.285 2.129 0.000 0.000 1.515 0.173 0.335 1.331 0.355 1.229 0.467 0.196 0.308 1.945 1.916
201.4 2.406 1.894 1.471 1.790 0.827 0.980 0.486 1.334 1.285 2.129 0.000 0.000 1.515 0.173 0.335 1.332 0.355 1.229 0.467 0.196 0.308 1.945 1.917
204.0 2.406 1.895 1.472 1.789 0.828 0.980 0.485 1.334 1.286 2.129 0.000 0.000 1.515 0.173 0.335 1.333 0.356 1.229 0.467 0.196 0.308 1.946 1.917
206.6 2.406 1.895 1.473 1.789 0.828 0.980 0.485 1.334 1.286 2.129 0.000 0.000 1.515 0.173 0.335 1.333 0.356 1.229 0.467 0.196 0.308 1.946 1.918
209.2 2.406 1.895 1.473 1.789 0.828 0.980 0.485 1.334 1.286 2.129 0.000 0.000 1.515 0.173 0.335 1.333 0.356 1.229 0.467 0.196 0.308 1.946 1.918
211.8 2.406 1.895 1.474 1.788 0.828 0.980 0.485 1.334 1.286 2.129 0.000 0.000 1.515 0.173 0.335 1.333 0.356 1.229 0.467 0.196 0.308 1.946 1.918
214.4 2.406 1.895 1.474 1.788 0.828 0.980 0.485 1.334 1.286 2.129 0.000 0.000 1.515 0.173 0.335 1.333 0.356 1.229 0.467 0.196 0.308 1.946 1.918
217.0 2.406 1.895 1.474 1.788 0.828 0.980 0.485 1.334 1.286 2.129 0.000 0.000 1.515 0.173 0.335 1.333 0.356 1.229 0.467 0.195 0.308 1.947 1.918
219.6 2.406 1.895 1.474 1.788 0.828 0.980 0.485 1.334 1.286 2.129 0.000 0.000 1.515 0.173 0.335 1.333 0.356 1.229 0.467 0.195 0.308 1.947 1.918
222.2 2.413 1.910 1.475 1.792 0.830 0.981 0.489 1.319 1.847 2.140 0.000 0.000 1.516 0.173 0.337 1.331 0.364 1.229 0.469 0.196 0.316 1.947 1.919
224.8 2.412 1.913 1.475 1.784 0.830 0.980 0.490 1.279 1.889 2.136 0.000 0.000 1.512 0.173 0.336 1.327 0.364 1.226 0.469 0.197 0.315 1.947 1.919
227.4 2.412 1.914 1.475 1.782 0.830 0.980 0.490 1.267 1.894 2.135 0.000 0.000 1.511 0.173 0.335 1.328 0.364 1.226 0.469 0.197 0.315 1.947 1.919
230.0 2.412 1.914 1.475 1.781 0.830 0.980 0.490 1.263 1.896 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
232.6 2.412 1.914 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
235.2 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
237.8 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
240.4 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
243.0 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
245.6 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
248.2 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
250.8 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
253.4 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
256.0 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
258.6 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
261.2 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
263.8 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
266.4 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
269.0 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
271.6 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
274.2 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
276.8 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
279.4 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
282.0 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
284.6 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
287.2 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
289.8 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
292.4 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
295.0 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
297.6 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
300.2 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
302.8 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
305.4 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
308.0 2.412 1.915 1.475 1.781 0.830 0.980 0.490 1.262 1.897 2.134 0.000 0.000 1.511 0.173 0.335 1.328 0.365 1.226 0.469 0.197 0.314 1.947 1.919
