051 12 020.0 275 185.18 097 094 084 061 00 086 11 2.66 10 +0.25 +0.07 03 0 22 0.43 0.30 08 00 -0.11 -0.21 04 14 0.26 0.18 08 -0.26 -0.26
051 12 040.0 307 206.63 096 098 113 085 00 071 11 2.67 10 +0.49 +0.34 03 0 22 0.58 0.35 10 00 +0.47 +0.32 02 22 0.41 0.25 10 +0.04 -0.04
051 12 060.0 344 222.18 097 095 152 111 00 070 11 2.73 11 +1.25 +1.62 03 0 22 0.81 0.49 11 00 +1.25 +1.62 02 22 0.30 0.18 11 -0.34 -0.13
051 12 080.0 313 210.05 104 098 111 091 03 032 11 2.85 11 +1.40 +2.02 03 1 22 0.99 0.52 11 03 +1.40 +2.02 02 22 0.29 0.15 09 -0.66 -0.51
051 12 099.9 285 209.40 105 100 080 067 08 011 11 2.95 11 +1.51 +2.32 03 1 22 1.17 0.53 11 08 +1.51 +2.32 02 22 0.33 0.15 04 -0.92 -0.87
051 12 120.0 279 208.43 106 102 071 062 08 002 11 2.96 11 +1.52 +2.36 03 1 22 1.17 0.52 11 08 +1.52 +2.36 02 22 0.36 0.16 03 -0.94 -0.90
051 12 140.0 283 210.17 110 103 070 061 09 000 11 2.95 11 +1.56 +2.47 03 1 22 1.21 0.52 11 09 +1.56 +2.47 02 22 0.36 0.16 03 -0.95 -0.90
051 12 160.0 283 210.52 110 103 070 060 10 000 11 2.94 11 +1.59 +2.57 03 1 22 1.24 0.53 11 10 +1.59 +2.57 02 22 0.36 0.15 03 -0.95 -0.90
051 12 180.0 283 210.49 110 103 070 060 10 000 11 2.94 11 +1.59 +2.57 03 1 22 1.24 0.53 11 10 +1.59 +2.57 02 22 0.36 0.15 03 -0.95 -0.90
051 12 200.0 283 210.49 110 103 070 060 10 000 11 2.94 11 +1.59 +2.57 03 1 22 1.24 0.53 11 10 +1.59 +2.57 02 22 0.36 0.15 03 -0.95 -0.90
052 12 020.0 275 191.58 098 091 086 063 00 070 13 2.58 12 +0.27 +0.11 03 0 22 0.47 0.37 09 00 -0.11 -0.21 04 14 0.25 0.20 07 -0.48 -0.46
052 12 040.0 313 215.71 098 088 127 087 00 079 13 2.59 13 +0.94 +1.09 03 0 22 0.68 0.49 11 00 +0.65 +0.82 11 09 0.23 0.16 07 -0.38 -0.37
