051 27 020.0 217 155.89 081 060 076 050 00 057 11 2.68 10 +0.33 +0.17 05 0 08 0.19 0.27 04 00 -0.40 -0.46 01 14 0.24 0.34 08 -0.13 -0.22
051 27 040.0 255 174.78 083 068 104 082 00 043 11 2.67 10 +0.56 +0.45 05 0 14 0.31 0.39 06 00 -0.05 -0.06 01 14 0.22 0.28 10 +0.02 -0.03
051 27 060.0 274 185.30 087 073 114 104 00 015 11 2.74 11 +0.98 +1.04 05 0 19 0.56 0.55 09 00 +0.63 +0.74 02 14 0.22 0.22 10 -0.16 -0.11
051 27 080.0 251 181.73 094 074 083 080 03 000 11 2.85 11 +1.20 +1.57 05 1 19 0.82 0.65 09 03 +0.89 +1.30 02 14 0.19 0.15 07 -0.65 -0.57
051 27 099.9 235 180.98 095 072 068 062 06 000 11 2.92 11 +1.26 +1.79 05 1 19 0.91 0.67 09 06 +0.98 +1.55 01 14 0.21 0.16 05 -0.76 -0.71
051 27 120.0 241 184.21 095 075 071 063 06 007 11 2.92 11 +1.27 +1.82 05 1 19 0.91 0.65 09 06 +0.99 +1.59 12 03 0.06 0.04 03 -0.69 -0.71
051 27 140.0 254 192.19 100 080 074 061 07 007 11 2.93 11 +1.27 +1.86 05 1 19 0.93 0.59 09 07 +1.01 +1.63 12 07 0.20 0.13 04 -0.60 -0.60
051 27 160.0 255 191.65 100 079 076 064 07 005 11 2.94 11 +1.31 +1.94 05 1 19 0.93 0.60 09 07 +1.04 +1.72 02 14 0.22 0.15 04 -0.66 -0.67
051 27 180.0 248 187.70 100 079 069 061 07 000 11 2.94 11 +1.35 +2.00 05 1 19 0.93 0.60 09 07 +1.04 +1.72 02 14 0.25 0.16 05 -0.59 -0.56
051 27 200.0 246 185.75 100 079 067 059 07 000 11 2.94 11 +1.30 +1.95 05 1 19 0.93 0.62 09 07 +1.04 +1.72 01 14 0.22 0.15 04 -0.77 -0.76
052 27 020.0 240 171.47 088 070 082 057 00 058 13 2.57 10 +0.09 -0.08 12 0 07 0.24 0.29 05 00 -0.52 -0.57 01 14 0.24 0.29 08 -0.23 -0.31
052 27 040.0 288 205.83 091 082 115 087 00 041 13 2.61 13 +0.79 +0.78 01 0 22 0.52 0.44 11 00 +0.47 +0.50 12 07 0.25 0.22 05 -0.46 -0.53
052 27 060.0 316 221.92 097 085 134 116 01 022 13 2.66 13 +1.17 +1.46 01 0 23 0.76 0.57 12 01 +0.99 +1.31 11 09 0.21 0.16 08 -0.45 -0.40
052 27 080.0 278 208.28 098 085 095 089 03 003 13 2.75 13 +1.25 +1.69 01 1 23 0.92 0.61 12 03 +1.13 +1.60 11 09 0.20 0.13 06 -0.66 -0.63
052 27 099.9 261 209.39 098 085 078 067 08 002 13 2.81 13 +1.41 +2.13 01 1 23 1.08 0.66 12 08 +1.30 +2.04 11 08 0.15 0.09 04 -0.80 -0.77
052 27 120.0 256 209.62 100 085 071 060 09 000 13 2.82 13 +1.43 +2.19 01 1 23 1.13 0.66 12 09 +1.32 +2.10 11 08 0.15 0.09 04 -0.80 -0.78
052 27 140.0 255 211.13 101 085 069 055 12 000 13 2.83 13 +1.52 +2.41 01 1 23 1.20 0.67 12 12 +1.40 +2.31 11 08 0.15 0.09 04 -0.83 -0.81
052 27 160.0 255 211.21 102 085 068 054 12 000 13 2.83 13 +1.53 +2.43 01 1 23 1.20 0.67 12 12 +1.41 +2.33 11 08 0.15 0.09 04 -0.84 -0.83
