051 39 020.0 266 184.60 094 090 082 055 00 086 11 2.67 09 +0.27 +0.13 02 0 22 0.54 0.38 09 00 +0.16 +0.09 01 10 0.18 0.13 06 -0.31 -0.40
051 39 040.0 298 197.93 096 085 117 086 00 068 11 2.69 10 +0.80 +0.96 02 0 22 0.70 0.50 10 00 +0.80 +0.96 01 09 0.15 0.11 06 -0.41 -0.43
051 39 060.0 294 200.71 096 081 117 094 03 045 11 2.82 11 +1.29 +1.73 02 1 22 0.92 0.59 11 03 +1.29 +1.73 01 07 0.10 0.07 05 -0.74 -0.64
051 39 080.0 274 198.21 098 083 093 082 04 013 11 2.87 11 +1.35 +1.93 02 1 22 1.03 0.59 11 04 +1.35 +1.93 08 06 0.09 0.05 04 -0.84 -0.77
051 39 099.9 264 199.17 101 085 078 070 07 003 11 2.96 11 +1.43 +2.15 02 1 22 1.15 0.59 11 07 +1.43 +2.15 12 09 0.22 0.11 03 -0.95 -0.90
051 39 120.0 263 198.34 101 086 076 069 07 000 11 2.96 11 +1.44 +2.15 02 1 22 1.15 0.59 11 07 +1.44 +2.15 11 11 0.22 0.11 01 -0.95 -0.93
051 39 140.0 263 199.26 101 086 076 068 08 000 11 2.96 11 +1.47 +2.24 02 1 22 1.19 0.60 11 08 +1.47 +2.24 12 09 0.23 0.11 02 -0.96 -0.93
051 39 160.0 261 198.09 100 085 076 068 08 000 11 2.96 11 +1.50 +2.32 02 1 22 1.19 0.60 11 08 +1.50 +2.32 12 09 0.23 0.11 02 -0.96 -0.93
051 39 180.0 261 198.00 100 085 076 068 08 000 11 2.96 11 +1.50 +2.32 02 1 22 1.19 0.60 11 08 +1.50 +2.32 12 09 0.23 0.11 02 -0.96 -0.93
051 39 200.0 261 198.38 100 085 076 067 09 000 11 2.95 11 +1.54 +2.41 02 1 22 1.23 0.60 11 09 +1.54 +2.41 12 09 0.23 0.11 02 -0.96 -0.93
052 39 020.0 268 186.80 096 091 081 058 00 069 13 2.58 11 +0.20 +0.06 11 0 13 0.43 0.31 06 00 -0.28 -0.36 03 16 0.25 0.18 07 -0.44 -0.46
052 39 040.0 317 221.28 098 093 126 093 00 068 13 2.59 12 +0.66 +0.64 11 0 17 0.65 0.42 09 00 +0.31 +0.35 01 09 0.17 0.11 06 -0.44 -0.48
052 39 060.0 334 233.70 098 091 145 113 02 036 13 2.70 13 +1.13 +1.37 11 1 17 0.95 0.54 11 02 +0.85 +1.10 01 15 0.26 0.15 06 -0.43 -0.42
052 39 080.0 305 217.98 101 091 113 101 03 006 13 2.74 13 +1.25 +1.68 11 1 17 1.06 0.57 11 03 +0.98 +1.42 01 15 0.24 0.13 08 -0.49 -0.40
052 39 099.9 277 215.94 104 086 087 075 07 000 13 2.82 13 +1.27 +1.80 11 1 17 1.28 0.62 11 07 +1.05 +1.62 08 06 0.10 0.05 02 -0.80 -0.83
052 39 120.0 285 220.17 107 092 086 072 07 008 13 2.83 13 +1.32 +1.88 11 1 17 1.28 0.59 11 07 +1.07 +1.65 08 11 0.21 0.09 03 -0.70 -0.71
052 39 140.0 283 218.73 107 092 084 072 08 000 13 2.85 13 +1.30 +1.89 11 1 17 1.32 0.60 11 08 +1.09 +1.71 08 11 0.19 0.08 04 -0.79 -0.76
052 39 160.0 279 216.34 107 093 079 069 09 000 13 2.85 13 +1.38 +2.05 11 1 17 1.36 0.61 11 09 +1.13 +1.83 05 05 0.07 0.03 02 -0.86 -0.85
052 39 180.0 277 216.30 107 093 077 067 09 000 13 2.85 13 +1.42 +2.10 11 1 17 1.36 0.61 11 09 +1.13 +1.84 05 05 0.07 0.03 02 -0.87 -0.85
052 39 200.0 279 217.13 108 094 077 066 10 001 13 2.85 13 +1.39 +2.12 11 1 17 1.38 0.61 11 10 +1.16 +1.92 05 05 0.08 0.04 02 -0.82 -0.84
053 39 020.0 243 169.27 086 073 084 057 00 082 11 2.60 10 +0.24 +0.06 08 0 11 0.19 0.18 06 00 -0.36 -0.42 11 12 0.31 0.30 06 -0.38 -0.43
053 39 040.0 271 184.19 085 070 116 088 00 060 11 2.61 10 +0.49 +0.35 11 0 13 0.42 0.38 09 00 +0.19 +0.15 08 11 0.20 0.18 08 -0.18 -0.22
053 39 060.0 279 190.03 085 067 127 107 00 025 11 2.64 10 +0.82 +0.89 11 0 13 0.58 0.49 10 00 +0.66 +0.75 08 12 0.23 0.19 08 -0.12 -0.13
