051 13 020.0 267 179.91 088 088 091 060 00 088 11 2.65 08 +0.00 -0.16 04 0 12 0.28 0.21 05 00 -0.47 -0.52 01 12 0.23 0.17 05 -0.41 -0.50
051 13 040.0 306 201.73 088 089 129 091 00 085 11 2.67 11 +0.78 +0.78 01 0 17 0.40 0.28 09 00 +0.37 +0.42 12 10 0.37 0.25 05 -0.29 -0.35
051 13 060.0 332 221.49 093 088 151 109 00 061 11 2.74 11 +1.17 +1.41 01 0 19 0.58 0.36 09 00 +0.79 +1.01 12 10 0.38 0.23 06 -0.24 -0.22
051 13 080.0 306 208.49 092 094 120 100 03 038 11 2.82 11 +1.21 +1.62 01 0 20 0.72 0.41 09 03 +0.93 +1.37 12 10 0.29 0.16 06 -0.47 -0.44
051 13 099.9 280 205.31 097 096 087 079 07 004 11 2.92 11 +1.44 +2.13 01 1 21 0.92 0.45 11 07 +1.44 +2.13 12 09 0.24 0.12 04 -0.80 -0.75
051 13 120.0 279 209.15 096 100 083 073 07 005 11 2.92 11 +1.52 +2.36 01 1 21 0.92 0.43 11 07 +1.52 +2.36 12 10 0.27 0.12 03 -0.88 -0.83
051 13 140.0 285 209.80 100 107 078 067 10 004 11 2.94 11 +1.58 +2.54 01 1 23 1.03 0.45 11 10 +1.58 +2.54 12 10 0.28 0.12 02 -0.96 -0.93
051 13 160.0 283 209.11 100 107 076 065 10 000 11 2.94 11 +1.58 +2.54 01 1 23 1.03 0.45 11 10 +1.58 +2.54 04 12 0.29 0.13 02 -0.97 -0.94
051 13 180.0 282 208.98 101 107 074 062 11 000 11 2.96 11 +1.63 +2.66 01 1 23 1.05 0.45 11 11 +1.63 +2.66 04 12 0.29 0.13 02 -0.97 -0.94
051 13 200.0 282 208.94 101 107 074 062 11 000 11 2.96 11 +1.63 +2.66 01 1 23 1.05 0.45 11 11 +1.63 +2.66 04 12 0.29 0.13 02 -0.97 -0.94
052 13 020.0 279 194.18 098 091 090 063 00 088 13 2.56 11 +0.16 -0.01 01 0 12 0.24 0.18 05 00 -0.48 -0.55 12 10 0.37 0.28 05 -0.49 -0.56
052 13 040.0 307 206.12 095 090 122 090 00 067 13 2.57 12 +0.62 +0.56 01 0 15 0.35 0.25 07 00 -0.11 -0.16 12 10 0.45 0.32 06 -0.23 -0.24
052 13 060.0 348 235.85 097 096 155 123 00 050 13 2.61 13 +1.06 +1.16 01 0 19 0.53 0.34 09 00 +0.39 +0.46 12 10 0.42 0.26 07 -0.19 -0.16
052 13 080.0 322 221.76 101 099 122 113 02 010 13 2.68 13 +1.14 +1.44 01 0 19 0.67 0.39 09 02 +0.61 +0.95 12 10 0.33 0.19 07 -0.42 -0.41
052 13 099.9 305 223.46 103 108 094 087 05 013 13 2.75 13 +1.14 +1.59 01 1 21 0.80 0.39 10 05 +0.80 +1.30 12 10 0.29 0.14 06 -0.70 -0.65
052 13 120.0 308 229.94 104 110 094 086 07 001 13 2.80 13 +1.33 +1.98 01 1 21 0.92 0.42 11 07 +1.12 +1.80 11 11 0.33 0.15 03 -0.76 -0.78
052 13 140.0 300 226.86 104 110 086 079 07 000 13 2.82 13 +1.39 +2.06 01 1 21 0.93 0.41 11 07 +1.14 +1.85 11 11 0.35 0.15 03 -0.71 -0.73
052 13 160.0 298 229.01 106 113 079 068 11 000 13 2.82 13 +1.49 +2.32 01 1 23 1.04 0.43 11 11 +1.22 +2.09 11 11 0.36 0.15 03 -0.69 -0.70
052 13 180.0 297 228.54 106 113 078 067 11 000 13 2.82 13 +1.49 +2.33 01 1 23 1.04 0.43 11 11 +1.22 +2.09 11 11 0.37 0.15 03 -0.69 -0.69
