051 23 020.0 258 176.54 096 078 084 057 00 076 11 2.66 10 +0.19 +0.05 04 0 09 0.18 0.15 04 00 -0.55 -0.60 02 22 0.43 0.36 08 -0.16 -0.23
051 23 040.0 286 195.41 095 074 117 080 00 049 11 2.68 11 +0.72 +0.65 02 0 22 0.60 0.48 10 00 +0.62 +0.55 12 10 0.35 0.28 05 -0.47 -0.51
051 23 060.0 309 208.40 096 073 140 107 00 051 11 2.77 11 +1.24 +1.59 02 0 22 0.83 0.61 11 00 +1.24 +1.59 12 09 0.25 0.18 06 -0.70 -0.59
051 23 080.0 273 197.06 096 073 104 096 02 007 11 2.86 11 +1.33 +1.84 02 1 22 0.94 0.62 11 02 +1.33 +1.84 12 09 0.27 0.18 05 -0.81 -0.72
051 23 099.9 251 195.70 099 075 077 068 08 001 11 2.96 11 +1.50 +2.30 02 1 22 1.18 0.64 11 08 +1.50 +2.30 12 10 0.33 0.18 03 -0.94 -0.89
051 23 120.0 251 194.94 099 075 077 068 08 001 11 2.96 11 +1.50 +2.32 02 1 22 1.18 0.64 11 08 +1.50 +2.32 12 10 0.33 0.18 03 -0.95 -0.91
051 23 140.0 251 194.90 099 075 077 069 08 000 11 2.96 11 +1.50 +2.32 02 1 22 1.18 0.64 11 08 +1.50 +2.32 12 10 0.33 0.18 03 -0.95 -0.91
051 23 160.0 252 194.95 098 077 077 067 10 002 11 2.94 11 +1.59 +2.56 02 1 22 1.25 0.64 11 10 +1.59 +2.56 12 10 0.33 0.17 03 -0.95 -0.91
051 23 180.0 254 195.25 100 077 077 067 10 000 11 2.94 11 +1.59 +2.57 02 1 22 1.25 0.64 11 10 +1.59 +2.57 12 10 0.33 0.17 03 -0.95 -0.91
051 23 200.0 254 195.24 100 077 077 067 10 000 11 2.94 11 +1.59 +2.57 02 1 22 1.25 0.64 11 10 +1.59 +2.57 12 10 0.33 0.17 03 -0.95 -0.91
052 23 020.0 292 199.55 101 101 090 063 00 087 13 2.57 12 +0.25 +0.07 04 0 08 0.19 0.14 05 00 -0.52 -0.57 03 22 0.38 0.27 08 -0.38 -0.38
052 23 040.0 343 230.04 101 103 139 099 00 083 13 2.55 12 +0.49 +0.38 12 0 10 0.47 0.33 06 00 -0.17 -0.18 02 18 0.27 0.19 09 -0.39 -0.33
052 23 060.0 384 245.65 102 108 174 128 00 075 13 2.56 13 +0.71 +0.73 12 0 15 0.68 0.42 08 00 +0.17 +0.27 03 22 0.35 0.22 11 -0.30 -0.20
052 23 080.0 388 250.73 103 107 178 144 02 056 13 2.66 13 +1.13 +1.43 12 1 15 1.02 0.54 10 02 +0.76 +1.10 03 22 0.33 0.18 11 -0.47 -0.30
