051 60 020.0 218 153.52 087 055 076 047 00 058 11 2.67 10 +0.27 +0.09 12 0 10 0.33 0.48 05 00 -0.43 -0.48 01 12 0.19 0.28 05 -0.46 -0.52
051 60 040.0 241 169.80 082 057 102 078 00 029 11 2.69 10 +0.55 +0.38 01 0 15 0.32 0.38 08 00 +0.16 +0.02 12 10 0.39 0.47 08 -0.01 -0.05
051 60 060.0 258 185.53 088 064 106 097 00 017 11 2.77 11 +1.10 +1.24 01 0 19 0.54 0.49 10 00 +0.76 +0.87 12 10 0.43 0.39 08 +0.05 +0.05
051 60 080.0 249 183.67 089 064 096 092 01 002 11 2.80 11 +1.13 +1.34 01 0 19 0.61 0.56 10 01 +0.95 +1.16 12 10 0.34 0.31 07 -0.23 -0.24
051 60 099.9 241 185.78 089 066 086 077 04 004 11 2.86 11 +1.24 +1.68 01 0 20 0.74 0.65 10 04 +1.12 +1.58 12 09 0.24 0.21 05 -0.56 -0.55
051 60 120.0 236 188.43 092 069 075 065 07 001 11 2.94 11 +1.42 +2.15 01 1 22 0.93 0.70 11 07 +1.41 +2.14 12 09 0.23 0.17 04 -0.80 -0.76
051 60 140.0 239 190.87 099 070 070 058 08 006 11 2.94 11 +1.51 +2.34 01 1 22 0.99 0.72 11 08 +1.51 +2.34 12 09 0.22 0.16 03 -0.91 -0.87
051 60 160.0 238 188.14 100 070 068 056 10 000 11 2.94 11 +1.60 +2.57 01 1 22 1.01 0.72 11 10 +1.60 +2.57 12 09 0.22 0.16 03 -0.92 -0.88
051 60 180.0 231 187.23 100 070 061 049 11 000 11 2.96 11 +1.61 +2.61 01 1 22 1.06 0.72 11 11 +1.61 +2.61 12 09 0.24 0.16 03 -0.96 -0.92
051 60 200.0 231 187.23 100 070 061 049 11 000 11 2.96 11 +1.61 +2.61 01 1 22 1.06 0.72 11 11 +1.61 +2.61 12 09 0.24 0.16 03 -0.96 -0.92
052 60 020.0 241 177.25 089 074 078 053 00 062 13 2.59 12 +0.30 +0.12 03 0 11 0.19 0.18 04 00 -0.60 -0.64 11 09 0.26 0.24 04 -0.54 -0.60
052 60 040.0 288 201.80 091 075 122 086 00 053 13 2.59 12 +0.55 +0.43 11 0 09 0.32 0.29 07 00 -0.17 -0.20 03 14 0.28 0.25 06 -0.27 -0.35
052 60 060.0 319 217.06 094 086 139 118 00 044 13 2.61 12 +0.68 +0.62 03 0 22 0.44 0.34 08 00 +0.07 +0.06 11 12 0.39 0.30 08 -0.03 -0.12
052 60 080.0 308 211.50 095 086 127 124 01 008 13 2.63 13 +0.89 +0.99 03 0 22 0.72 0.48 11 01 +0.67 +0.79 11 12 0.30 0.20 08 -0.29 -0.33
052 60 099.9 274 201.57 095 082 097 095 02 000 13 2.70 13 +1.16 +1.51 03 0 22 0.88 0.56 11 02 +0.94 +1.33 11 08 0.16 0.10 05 -0.67 -0.64
052 60 120.0 265 202.86 102 084 079 073 05 006 13 2.75 13 +1.24 +1.73 03 1 22 1.05 0.58 11 05 +1.01 +1.54 11 08 0.16 0.09 03 -0.81 -0.80
052 60 140.0 262 205.64 104 085 073 066 07 000 13 2.82 13 +1.29 +1.86 03 1 22 1.12 0.58 11 07 +1.06 +1.66 11 08 0.16 0.09 03 -0.81 -0.79
052 60 160.0 259 202.89 104 085 070 062 08 000 13 2.82 12 +1.22 +1.90 03 1 22 1.15 0.60 11 08 +1.12 +1.81 12 10 0.29 0.15 04 -0.84 -0.82
052 60 180.0 257 201.95 104 085 068 060 08 000 13 2.81 12 +1.17 +1.88 03 1 22 1.15 0.60 11 08 +1.12 +1.82 12 10 0.28 0.15 04 -0.91 -0.85
052 60 200.0 256 201.42 104 085 067 059 08 000 13 2.81 11 +1.12 +1.82 03 1 22 1.15 0.61 11 08 +1.12 +1.82 12 10 0.28 0.15 04 -0.94 -0.90
053 60 020.0 203 148.43 079 050 074 050 00 051 11 2.62 10 +0.25 +0.08 01 0 12 0.21 0.44 07 00 -0.21 -0.31 05 08 0.16 0.34 04 -0.52 -0.57
053 60 040.0 219 158.03 081 057 081 074 00 023 11 2.66 11 +0.80 +0.78 01 0 19 0.46 0.64 10 00 +0.53 +0.53 05 08 0.17 0.24 06 -0.33 -0.37
053 60 060.0 219 168.12 085 055 079 077 00 004 11 2.74 11 +1.14 +1.36 01 0 19 0.62 0.76 10 00 +0.90 +1.15 05 06 0.10 0.13 04 -0.71 -0.67
053 60 080.0 215 173.87 088 058 069 065 04 001 11 2.83 11 +1.24 +1.67 01 1 21 0.87 0.81 11 04 +1.23 +1.65 12 03 0.04 0.04 02 -0.89 -0.85
